price,crime,nox,rooms,dist,radial,proptax,stratio,lowstat,lprice,lnox,lproptax
23001,0.114,5.5,6.369999886,3.359999895,5,27.60000038,16.39999962,10.5,10.043293,1.704748034,5.620400906
26699,0.35800001,5.070000172,6.949999809,2.859999895,8,30.70000076,16.39999962,9.710000038,10.19238186,1.623340845,5.726847649
21700,0.407999992,5.070000172,6.159999847,3.049999952,8,30.70000076,17.39999962,21.45999908,9.985067368,1.623340845,5.726847649
27499,0.624000013,5.070000172,6.880000114,3.269999981,8,30.70000076,17.39999962,9.930000305,10.22190475,1.623340845,5.726847649
30101,0.61500001,5.070000172,6.619999886,3.269999981,8,30.70000076,17.39999962,7.599999905,10.31231403,1.623340845,5.726847649
44802,0.314999998,5.039999962,8.270000458,2.890000105,8,30.70000076,17.39999962,4.139999866,10.71000767,1.61740613,5.726847649
50001,0.523000002,5.039999962,8.720000267,2.890000105,8,30.70000076,17.39999962,4.920000076,10.81979847,1.61740613,5.726847649
37602,0.381999999,5.039999962,8.039999962,3.220000029,8,30.70000076,17.39999962,3.130000114,10.53481293,1.61740613,5.726847649
31600,0.412,5.039999962,7.159999847,3.220000029,8,30.70000076,17.39999962,6.360000134,10.36091232,1.61740613,5.726847649
46700,0.298000008,5.039999962,7.690000057,3.380000114,8,30.70000076,17.39999962,3.920000076,10.75149918,1.61740613,5.726847649
31499,0.442000002,5.039999962,6.550000191,3.380000114,8,30.70000076,17.39999962,3.75999999,10.35771084,1.61740613,5.726847649
24299,0.537,5.039999962,5.980000019,3.670000076,8,30.70000076,17.39999962,11.64999962,10.09819031,1.61740613,5.726847649
31701,0.463,5.039999962,7.409999847,3.670000076,8,30.70000076,17.39999962,5.25,10.36410332,1.61740613,5.726847649
41702,0.574999988,5.070000172,8.340000153,3.839999914,8,30.70000076,17.39999962,2.470000029,10.63830471,1.623340845,5.726847649
48301,0.331,5.070000172,8.25,3.650000095,8,30.70000076,17.39999962,3.950000048,10.78520775,1.623340845,5.726847649
29001,0.448000014,5.070000172,6.730000019,3.650000095,8,30.70000076,17.39999962,8.050000191,10.27508545,1.623340845,5.726847649
24000,0.330000013,5.070000172,6.090000153,3.650000095,8,30.70000076,17.39999962,10.88000011,10.08580875,1.623340845,5.726847649
25099,0.521000028,5.070000172,6.630000114,4.150000095,8,30.70000076,17.39999962,9.539999962,10.13058281,1.623340845,5.726847649
31499,0.512000024,5.070000172,7.360000134,4.150000095,8,30.70000076,17.39999962,4.730000019,10.35771084,1.623340845,5.726847649
23699,0.082000002,4.28000021,6.480000019,6.190000057,6,30,16.60000038,6.360000134,10.07318783,1.453953028,5.703782558
23300,0.093000002,4.28000021,6.610000134,6.190000057,6,30,16.60000038,7.369999886,10.05620861,1.453953028,5.703782558
22000,0.112999998,4.28000021,6.900000095,6.340000153,6,30,16.60000038,11.38000011,9.998797417,1.453953028,5.703782558
20100,0.105999999,4.28000021,6.090000153,6.340000153,6,30,16.60000038,12.39999962,9.908474922,1.453953028,5.703782558
22199,0.103,4.28000021,6.360000134,7.039999962,6,30,16.60000038,11.22000027,10.00780296,1.453953028,5.703782558
23699,0.126000002,4.28000021,6.389999866,7.039999962,6,30,16.60000038,5.190000057,10.07318783,1.453953028,5.703782558
17600,0.206,4.309999943,5.590000153,7.949999809,7,33,19.10000038,12.5,9.775653839,1.460937858,5.79909277
18500,0.191,4.309999943,5.599999905,7.949999809,7,33,19.10000038,18.45999908,9.825526237,1.460937858,5.79909277
24299,0.340000004,4.309999943,6.110000134,8.06000042,7,33,19.10000038,9.159999847,10.09819031,1.460937858,5.79909277
20500,0.196999997,4.309999943,6.230000019,8.06000042,7,33,19.10000038,10.14999962,9.928179741,1.460937858,5.79909277
24499,0.164000005,4.309999943,6.429999828,7.829999924,7,33,19.10000038,9.520000458,10.10638714,1.460937858,5.79909277
26200,0.191,4.309999943,6.71999979,7.829999924,7,33,19.10000038,6.559999943,10.17351437,1.460937858,5.79909277
24399,0.140000001,4.309999943,6.489999771,7.400000095,7,33,19.10000038,5.900000095,10.10229778,1.460937858,5.79909277
24800,0.214000002,4.309999943,6.440000057,7.400000095,7,33,19.10000038,3.589999914,10.11859894,1.460937858,5.79909277
29599,0.082000002,4.309999943,6.960000038,8.909999847,7,33,19.10000038,3.529999971,10.29549599,1.460937858,5.79909277
42800,0.368999988,4.309999943,8.260000229,8.909999847,7,33,19.10000038,3.539999962,10.66429329,1.460937858,5.79909277
21900,0.048,3.920000076,6.110000134,9.220000267,1,31.5,16.39999962,6.570000172,9.994241714,1.366091728,5.752572536
20900,0.035,3.920000076,5.880000114,9.220000267,1,31.5,16.39999962,9.25,9.947504044,1.366091728,5.752572536
43998,0.015,3.940000057,7.449999809,6.340000153,3,24.39999962,15.89999962,3.109999895,10.6918993,1.371180773,5.497168064
50001,0.611999989,6.46999979,8.699999809,1.799999952,5,26.39999962,13,5.119999886,10.81979847,1.867176056,5.575949192
36001,0.663999975,6.46999979,7.329999924,1.889999986,5,26.39999962,13,7.789999962,10.49130154,1.867176056,5.575949192
30101,0.657000005,6.46999979,6.840000153,2.00999999,5,26.39999962,13,6.900000095,10.31231403,1.867176056,5.575949192
33799,0.540000021,6.46999979,7.199999809,2.109999895,5,26.39999962,13,9.590000153,10.42818642,1.867176056,5.575949192
43101,0.533999979,6.46999979,7.519999981,2.140000105,5,26.39999962,13,7.260000229,10.67130184,1.867176056,5.575949192
48801,0.519999981,6.46999979,8.399999619,2.289999962,5,26.39999962,13,5.909999847,10.79550648,1.867176056,5.575949192
30999,0.824999988,6.46999979,7.329999924,2.079999924,5,26.39999962,13,11.25,10.34171009,1.867176056,5.575949192
36501,0.550000012,6.46999979,7.210000038,1.929999948,5,26.39999962,13,8.100000381,10.50509453,1.867176056,5.575949192
22800,0.762000024,6.46999979,5.559999943,1.99000001,5,26.39999962,13,10.44999981,10.03451538,1.867176056,5.575949192
30699,0.786000013,6.46999979,7.010000229,2.130000114,5,26.39999962,13,14.78999996,10.33198547,1.867176056,5.575949192
50001,0.578000009,5.75,8.300000191,2.420000076,5,26.39999962,13,7.440000057,10.81979847,1.749199867,5.575949192
43499,0.540000021,5.75,7.46999979,2.869999886,5,26.39999962,13,3.160000086,10.68049335,1.749199867,5.575949192
20700,0.090999998,4.639999866,5.920000076,3.920000076,3,22.29999924,18.60000038,13.64999962,9.937889099,1.534714341,5.407171726
21100,0.298999995,4.639999866,5.860000134,4.429999828,3,22.29999924,18.60000038,13,9.957028389,1.534714341,5.407171726
25200,0.162,4.639999866,6.239999771,4.429999828,3,22.29999924,18.60000038,6.590000153,10.13459969,1.534714341,5.407171726
24399,0.115000002,4.639999866,6.539999962,3.920000076,3,22.29999924,18.60000038,7.730000019,10.10229778,1.534714341,5.407171726
35200,0.222000003,4.639999866,7.690000057,4.369999886,3,22.29999924,18.60000038,6.579999924,10.4688015,1.534714341,5.407171726
32400,0.056000002,4.46999979,6.760000229,4.079999924,4,25.39999962,17.60000038,3.529999971,10.38591385,1.497388363,5.537334442
32000,0.096000001,4.46999979,6.849999905,4.269999981,4,25.39999962,17.60000038,2.980000019,10.37349129,1.497388363,5.537334442
33200,0.104999997,4.46999979,7.269999981,4.789999962,4,25.39999962,17.60000038,6.050000191,10.41030502,1.497388363,5.537334442
33100,0.061000001,4.46999979,6.829999924,4.860000134,4,25.39999962,17.60000038,4.159999847,10.40728855,1.497388363,5.537334442
29100,0.079999998,4.46999979,6.480000019,4.139999866,4,25.39999962,17.60000038,7.190000057,10.27849388,1.497388363,5.537334442
35102,0.209999993,4.429999828,6.809999943,4.099999905,5,21.60000038,14.89999962,4.849999905,10.46601295,1.488399506,5.375278473
45401,0.035999998,4.429999828,7.820000172,4.690000057,5,21.60000038,14.89999962,3.75999999,10.72328949,1.488399506,5.375278473
35401,0.037,4.429999828,6.96999979,5.239999771,5,21.60000038,14.89999962,4.590000153,10.47449493,1.488399506,5.375278473
46000,0.061000001,4.429999828,7.639999866,5.210000038,5,21.60000038,14.89999962,3.00999999,10.73639679,1.488399506,5.375278473
50001,0.015,4.010000229,7.920000076,5.889999866,1,19.79999924,13.60000038,3.160000086,10.81979847,1.388791323,5.288267136
32199,0.009,4,7.090000153,7.309999943,1,28.5,15.30000019,7.849999905,10.37969112,1.386294365,5.652489185
22000,0.011,3.890000105,6.449999809,7.309999943,1,30,15.30000019,8.229999542,9.998797417,1.358409166,5.703782558
20100,0.02,3.849999905,6.230000019,9.090000153,1,24.10000038,18.20000076,12.93000031,9.908474922,1.348073125,5.484797001
23200,0.039000001,4.050000191,6.210000038,7.320000172,6,29.29999924,16.60000038,7.139999866,10.05190754,1.398716927,5.680172443
22299,0.046,4.050000191,6.309999943,7.320000172,6,29.29999924,16.60000038,7.599999905,10.01229668,1.398716927,5.680172443
24800,0.043000001,4.050000191,6.559999943,7.320000172,6,29.29999924,16.60000038,9.510000229,10.11859894,1.398716927,5.680172443
28501,0.035,4.110000134,6.860000134,5.119999886,4,24.5,19.20000076,3.329999924,10.25769424,1.413423061,5.501258373
37298,0.079000004,4.110000134,7.150000095,5.119999886,4,24.5,19.20000076,3.559999943,10.52669525,1.413423061,5.501258373
27901,0.035999998,4.110000134,6.630000114,5.119999886,4,24.5,19.20000076,4.699999809,10.23641777,1.413423061,5.501258373
23899,0.082999997,4.369999886,6.130000114,5.5,4,28.89999962,16,8.579999924,10.08159161,1.474763036,5.666426659
21700,0.082000002,4.369999886,6.010000229,5.5,4,28.89999962,16,10.39999962,9.985067368,1.474763036,5.666426659
28601,0.128999993,4.369999886,6.679999828,5.960000038,4,28.89999962,16,6.269999981,10.26119709,1.474763036,5.666426659
27100,0.054000001,4.369999886,6.550000191,5.960000038,4,28.89999962,16,7.389999866,10.20728874,1.474763036,5.666426659
20300,0.141000003,4.369999886,5.789999962,6.320000172,4,28.89999962,16,15.84000015,9.918375969,1.474763036,5.666426659
22501,0.064999998,4,6.340000153,7.829999924,5,35.79999924,14.80000019,4.96999979,10.02131462,1.386294365,5.880533218
29001,0.056000002,4,7.039999962,7.829999924,5,35.79999924,14.80000019,4.739999771,10.27508545,1.386294365,5.880533218
24800,0.044,4,6.869999886,7.829999924,5,35.79999924,14.80000019,6.070000172,10.11859894,1.386294365,5.880533218
22000,0.035,4.329999924,6.590000153,5.489999771,7,32.90000153,16.10000038,9.5,9.998797417,1.46556747,5.796057701
26399,0.093000002,4.329999924,6.489999771,5.489999771,7,32.90000153,16.10000038,8.670000076,10.18108177,1.46556747,5.796057701
33100,0.100000001,4.71999979,6.980000019,5.489999771,7,32.90000153,16.10000038,4.860000134,10.40728855,1.551808715,5.796057701
36098,0.055,4.71999979,7.239999771,4.019999981,7,22.20000076,18.39999962,6.929999828,10.49399281,1.551808715,5.402677536
28399,0.055,4.71999979,6.619999886,3.369999886,7,22.20000076,18.39999962,8.930000305,10.25410938,1.551808715,5.402677536
33400,0.075000003,4.71999979,7.420000076,3.099999905,7,22.20000076,18.39999962,6.46999979,10.41631126,1.551808715,5.402677536
28201,0.048999999,4.71999979,6.849999905,3.180000067,7,22.20000076,18.39999962,7.53000021,10.24711227,1.551808715,5.402677536
22800,0.493000001,5.440000057,6.630000114,3.319999933,4,30.39999962,18.39999962,4.539999962,10.03451538,1.693779111,5.717027664
20300,0.349000007,5.440000057,5.96999979,3.099999905,4,30.39999962,18.39999962,9.970000267,9.918375969,1.693779111,5.717027664
16100,2.63499999,5.440000057,4.96999979,2.519999981,4,30.39999962,18.39999962,12.64000034,9.686574936,1.693779111,5.717027664
22099,0.790000021,5.440000057,6.119999886,2.640000105,4,30.39999962,18.39999962,5.980000019,10.00328732,1.693779111,5.717027664
19400,0.261999995,5.440000057,6.019999981,2.829999924,4,30.39999962,18.39999962,11.72000027,9.873028755,1.693779111,5.717027664
21600,0.268999994,5.440000057,6.269999981,3.25999999,4,30.39999962,18.39999962,7.900000095,9.980448723,1.693779111,5.717027664
23799,0.368999988,5.440000057,6.570000172,3.599999905,4,30.39999962,18.39999962,9.279999733,10.07739925,1.693779111,5.717027664
16200,0.254000008,5.440000057,5.699999809,3.950000048,4,30.39999962,18.39999962,11.5,9.69276619,1.693779111,5.717027664
17800,0.317999989,5.440000057,5.909999847,4,4,30.39999962,18.39999962,18.32999992,9.786953926,1.693779111,5.717027664
19800,0.245000005,5.440000057,5.78000021,4.03000021,4,30.39999962,18.39999962,15.93999958,9.893437386,1.693779111,5.717027664
23100,0.40200001,5.440000057,6.380000114,3.529999971,4,30.39999962,18.39999962,10.35999966,10.04758835,1.693779111,5.717027664
21000,0.474999994,5.440000057,6.110000134,4,4,30.39999962,18.39999962,12.72999954,9.952278137,1.693779111,5.717027664
23799,0.167999998,4.929999828,6.429999828,4.539999962,5,28.70000076,19.60000038,7.199999809,10.07739925,1.595338941,5.659482002
23100,0.181999996,4.929999828,6.380000114,4.539999962,5,28.70000076,19.60000038,6.869999886,10.04758835,1.595338941,5.659482002
20400,0.351000011,4.929999828,6.039999962,4.71999979,5,28.70000076,19.60000038,7.699999809,9.923290253,1.595338941,5.659482002
18500,0.284000009,4.929999828,5.710000038,4.71999979,5,28.70000076,19.60000038,11.73999977,9.825526237,1.595338941,5.659482002
24999,0.340999991,4.929999828,6.409999847,4.71999979,5,28.70000076,19.60000038,6.119999886,10.12659073,1.595338941,5.659482002
24600,0.192000002,4.929999828,6.429999828,5.420000076,5,28.70000076,19.60000038,5.079999924,10.11050129,1.595338941,5.659482002
23001,0.303000003,4.929999828,6.309999943,5.420000076,5,28.70000076,19.60000038,6.150000095,10.043293,1.595338941,5.659482002
22199,0.240999997,4.929999828,6.079999924,5.420000076,5,28.70000076,19.60000038,12.78999996,10.00780296,1.595338941,5.659482002
19300,0.066,4.599999905,5.869999886,5.210000038,4,43,16.89999962,9.970000267,9.867860794,1.52605629,6.063785076
22600,0.067000002,4.599999905,6.329999924,5.210000038,4,43,16.89999962,7.340000153,10.02570534,1.52605629,6.063785076
19800,0.045000002,4.599999905,6.139999866,5.869999886,4,43,16.89999962,9.090000153,9.893437386,1.52605629,6.063785076
17100,0.050000001,4.380000114,5.710000038,6.639999866,1,30.39999962,16.89999962,12.43000031,9.746833801,1.477048755,5.717027664
19400,0.035,4.380000114,6.03000021,7.269999981,1,30.39999962,16.89999962,7.829999924,9.873028755,1.477048755,5.717027664
22199,0.050999999,5.150000095,6.320000172,6.460000038,5,22.39999962,20.20000076,5.679999828,10.00780296,1.63899672,5.411645889
20700,0.037,5.150000095,6.309999943,6.460000038,5,22.39999962,20.20000076,6.75,9.937889099,1.63899672,5.411645889
21100,0.039999999,5.150000095,6.039999962,5.989999771,5,22.39999962,20.20000076,8.010000229,9.957028389,1.63899672,5.411645889
19500,0.034000002,5.150000095,5.869999886,5.230000019,5,22.39999962,20.20000076,9.800000191,9.878170013,1.63899672,5.411645889
18500,0.029999999,5.150000095,5.889999866,5.610000134,5,22.39999962,20.20000076,10.56000042,9.825526237,1.63899672,5.411645889
20548,0.033,5.150000095,6.059999943,4.809999943,5,22.39999962,20.20000076,8.510000229,9.930519104,1.63899672,5.411645889
19000,0.055,5.150000095,5.980000019,4.809999943,5,22.39999962,20.20000076,9.739999771,9.852193832,1.63899672,5.411645889
18700,0.061999999,5.150000095,5.96999979,4.809999943,5,22.39999962,20.20000076,9.289999962,9.836278915,1.63899672,5.411645889
32778,0.013,4.420000076,7.239999771,7.039999962,1,28.39999962,15.5,5.489999771,10.39751244,1.486139655,5.648974419
16500,0.025,5.179999828,6.539999962,6.269999981,1,42.20000076,15.89999962,8.649999619,9.711115837,1.644805074,6.045005322
23899,0.025,4.840000153,6.699999809,5.730000019,5,37,17.60000038,7.179999828,10.08159161,1.576914787,5.91350317
31201,0.029999999,4.840000153,6.869999886,6.46999979,5,37,17.60000038,4.610000134,10.34820557,1.576914787,5.91350317
17500,0.030999999,4.420000076,6.010000229,8.010000229,3,35.20000076,18.79999924,10.52999973,9.769956589,1.486139655,5.863631248
17200,0.061999999,4.420000076,5.900000095,8.010000229,3,35.20000076,18.79999924,12.67000008,9.752664566,1.486139655,5.863631248
23100,0.018999999,4.289999962,6.519999981,8.539999962,4,35.09999847,17.89999962,6.360000134,10.04758835,1.456286669,5.860786438
24499,0.015,4.349999905,6.630000114,8.340000153,4,28,17,5.989999771,10.10638714,1.470175862,5.634789467
26601,0.028999999,4.289999962,6.940000057,8.789999962,1,33.5,19.70000076,5.889999866,10.18870449,1.456286669,5.814130306
22900,0.061999999,4.289999962,6.489999771,8.789999962,1,33.5,19.70000076,5.980000019,10.03889179,1.456286669,5.814130306
24101,0.079000004,4.110000134,6.579999924,10.71000004,4,41.09999847,18.29999924,5.489999771,10.09000874,1.413423061,6.018593311
18600,0.071999997,4.110000134,5.880000114,10.71000004,4,41.09999847,18.29999924,7.789999962,9.830916405,1.413423061,6.018593311
30101,0.017000001,4.099999905,6.730000019,12.13000011,5,18.70000076,17,4.5,10.31231403,1.4109869,5.231108665
18200,0.043000001,4.130000114,5.659999847,10.59000015,4,33.40000153,22,8.050000191,9.809176445,1.418277383,5.811141014
20600,0.107000001,4.130000114,5.940000057,10.59000015,4,33.40000153,22,5.570000172,9.933046341,1.418277383,5.811141014
17794,8.982999802,7.699999809,6.210000038,2.119999886,24,66.59999847,20.20000076,17.60000038,9.786616325,2.041220188,6.501289845
21700,3.849999905,7.699999809,6.389999866,2.50999999,24,66.59999847,20.20000076,13.27000046,9.985067368,2.041220188,6.501289845
22700,5.202000141,7.699999809,6.130000114,2.720000029,24,66.59999847,20.20000076,11.47999954,10.0301199,2.041220188,6.501289845
22600,4.261000156,7.699999809,6.110000134,2.50999999,24,66.59999847,20.20000076,12.67000008,10.02570534,2.041220188,6.501289845
24999,4.541999817,7.699999809,6.400000095,2.519999981,24,66.59999847,20.20000076,7.789999962,10.12659073,2.041220188,6.501289845
19900,3.836999893,7.699999809,6.25,2.299999952,24,66.59999847,20.20000076,14.18999958,9.898474693,2.041220188,6.501289845
20800,3.677999973,7.699999809,5.360000134,2.099999905,24,66.59999847,20.20000076,10.18999958,9.942708015,2.041220188,6.501289845
16800,4.222000122,7.699999809,5.800000191,1.899999976,24,66.59999847,20.20000076,14.64000034,9.72913456,2.041220188,6.501289845
21900,3.473999977,7.179999828,8.779999733,1.899999976,24,66.59999847,20.20000076,5.289999962,9.994241714,1.97129941,6.501289845
27499,4.556000233,7.179999828,3.559999943,1.610000014,24,66.59999847,20.20000076,7.119999886,10.22190475,1.97129941,6.501289845
21900,3.697000027,7.179999828,4.960000038,1.75,24,66.59999847,20.20000076,14,9.994241714,1.97129941,6.501289845
23100,13.52200031,6.309999943,3.859999895,1.50999999,24,66.59999847,20.20000076,13.32999992,10.04758835,1.842135668,6.501289845
50001,4.897999763,6.309999943,4.96999979,1.330000043,24,66.59999847,20.20000076,3.25999999,10.81979847,1.842135668,6.501289845
50001,5.670000076,6.309999943,6.679999828,1.360000014,24,66.59999847,20.20000076,3.730000019,10.81979847,1.842135668,6.501289845
50001,6.539000034,6.309999943,7.019999981,1.200000048,24,66.59999847,20.20000076,2.960000038,10.81979847,1.842135668,6.501289845
50001,9.232000351,6.309999943,6.21999979,1.169999957,24,66.59999847,20.20000076,9.529999733,10.81979847,1.842135668,6.501289845
50001,8.267000198,6.679999828,5.869999886,1.129999995,24,66.59999847,20.20000076,8.880000114,10.81979847,1.899117947,6.501289845
13800,11.1079998,6.679999828,4.909999847,1.169999957,24,66.59999847,20.20000076,34.77000046,9.532423973,1.899117947,6.501289845
13800,18.49799919,6.679999828,4.139999866,1.139999986,24,66.59999847,20.20000076,37.97000122,9.532423973,1.899117947,6.501289845
15000,19.60899925,6.710000038,7.309999943,1.320000052,24,66.59999847,20.20000076,13.43999958,9.615805626,1.903598905,6.501289845
13900,15.28800011,6.710000038,6.650000095,1.340000033,24,66.59999847,20.20000076,23.23999977,9.539644241,1.903598905,6.501289845
13300,9.822999954,6.710000038,6.789999962,1.360000014,24,66.59999847,20.20000076,21.23999977,9.495519638,1.903598905,6.501289845
13100,23.64800072,6.710000038,6.380000114,1.389999986,24,66.59999847,20.20000076,23.69000053,9.480367661,1.903598905,6.501289845
10200,17.86700058,6.710000038,6.21999979,1.389999986,24,66.59999847,20.20000076,21.78000069,9.230142593,1.903598905,6.501289845
10400,88.97599792,6.710000038,6.96999979,1.419999957,24,66.59999847,20.20000076,17.20999908,9.24956131,1.903598905,6.501289845
10900,15.8739996,6.710000038,6.539999962,1.519999981,24,66.59999847,20.20000076,21.07999992,9.296518326,1.903598905,6.501289845
11300,9.187000275,7,5.539999962,1.580000043,24,66.59999847,20.20000076,23.60000038,9.332557678,1.945910096,6.501289845
12300,7.992000103,7,5.519999981,1.529999971,24,66.59999847,20.20000076,24.55999947,9.417354584,1.945910096,6.501289845
8800,20.08499908,7,4.369999886,1.440000057,24,66.59999847,20.20000076,30.62999916,9.082507133,1.945910096,6.501289845
7200,16.81200027,7,5.28000021,1.429999948,24,66.59999847,20.20000076,30.80999947,8.881835938,1.945910096,6.501289845
10500,24.3939991,7,4.650000095,1.470000029,24,66.59999847,20.20000076,28.28000069,9.259130478,1.945910096,6.501289845
7400,22.59700012,7,5,1.519999981,24,66.59999847,20.20000076,31.98999977,8.909235001,1.945910096,6.501289845
10200,14.33399963,7,4.880000114,1.590000033,24,66.59999847,20.20000076,30.62000084,9.230142593,1.945910096,6.501289845
11500,8.152000427,7,5.389999866,1.730000019,24,66.59999847,20.20000076,20.85000038,9.350102425,1.945910096,6.501289845
15100,6.961999893,7,5.710000038,1.929999948,24,66.59999847,20.20000076,17.11000061,9.622449875,1.945910096,6.501289845
23200,5.293000221,7,6.050000191,2.170000076,24,66.59999847,20.20000076,18.76000023,10.05190754,1.945910096,6.501289845
9700,11.57800007,7,5.039999962,1.769999981,24,66.59999847,20.20000076,25.68000031,9.179881096,1.945910096,6.501289845
13800,8.645000458,6.929999828,6.190000057,1.789999962,24,66.59999847,20.20000076,15.17000008,9.532423973,1.935859799,6.501289845
12700,13.35999966,6.929999828,5.889999866,1.779999971,24,66.59999847,20.20000076,16.35000038,9.449357033,1.935859799,6.501289845
13100,8.717000008,6.929999828,6.46999979,1.730000019,24,66.59999847,20.20000076,17.12000084,9.480367661,1.935859799,6.501289845
12500,5.872000217,6.929999828,6.400000095,1.679999948,24,66.59999847,20.20000076,19.37000084,9.433484077,1.935859799,6.501289845
8500,7.671999931,6.929999828,5.75,1.629999995,24,66.59999847,20.20000076,19.92000008,9.047821045,1.935859799,6.501289845
5000,38.35200119,6.929999828,5.449999809,1.49000001,24,66.59999847,20.20000076,30.59000015,8.517192841,1.935859799,6.501289845
6300,9.916999817,6.929999828,5.849999905,1.5,24,66.59999847,20.20000076,29.96999931,8.748305321,1.935859799,6.501289845
5600,25.04599953,6.929999828,5.989999771,1.590000033,24,66.59999847,20.20000076,27.04000092,8.630521774,1.935859799,6.501289845
7200,14.23600006,6.929999828,6.340000153,1.570000052,24,66.59999847,20.20000076,20.31999969,8.881835938,1.935859799,6.501289845
12100,9.595999718,6.929999828,6.400000095,1.639999986,24,66.59999847,20.20000076,20.30999947,9.400960922,1.935859799,6.501289845
8300,24.80200005,6.929999828,5.349999905,1.700000048,24,66.59999847,20.20000076,19.77000046,9.024010658,1.935859799,6.501289845
8500,41.52899933,6.929999828,5.53000021,1.610000014,24,66.59999847,20.20000076,27.37999916,9.047821045,1.935859799,6.501289845
5000,67.92099762,6.929999828,5.679999828,1.429999948,24,66.59999847,20.20000076,22.97999954,8.517192841,1.935859799,6.501289845
11900,20.7159996,6.590000153,4.139999866,1.179999948,24,66.59999847,20.20000076,23.34000015,9.384293556,1.88555336,6.501289845
27901,11.95100021,6.590000153,5.610000134,1.289999962,24,66.59999847,20.20000076,12.13000011,10.23641777,1.88555336,6.501289845
17200,7.403999805,5.96999979,5.619999886,1.450000048,24,66.59999847,20.20000076,26.39999962,9.752664566,1.78674686,6.501289845
27499,14.43799973,5.96999979,6.849999905,1.470000029,24,66.59999847,20.20000076,19.78000069,10.22190475,1.78674686,6.501289845
15000,51.13600159,5.96999979,5.760000229,1.409999967,24,66.59999847,20.20000076,10.10999966,9.615805626,1.78674686,6.501289845
17200,14.05099964,5.96999979,6.659999847,1.529999971,24,66.59999847,20.20000076,21.21999931,9.752664566,1.78674686,6.501289845
17900,18.81100082,5.96999979,4.630000114,1.549999952,24,66.59999847,20.20000076,34.36999893,9.792555809,1.78674686,6.501289845
16300,26.65600014,5.96999979,5.150000095,1.590000033,24,66.59999847,20.20000076,20.07999992,9.69892025,1.78674686,6.501289845
7012,45.74599838,6.929999828,4.519999981,1.659999967,24,66.59999847,20.20000076,36.97999954,8.855378151,1.935859799,6.501289845
7200,18.08499908,6.789999962,6.429999828,1.830000043,24,66.59999847,20.20000076,29.04999924,8.881835938,1.915450931,6.501289845
7500,10.83399963,6.789999962,6.78000021,1.820000052,24,66.59999847,20.20000076,25.79000092,8.922657967,1.915450931,6.501289845
10400,25.94099998,6.789999962,5.300000191,1.649999976,24,66.59999847,20.20000076,26.63999939,9.24956131,1.915450931,6.501289845
8800,73.53399658,6.789999962,5.960000038,1.799999952,24,66.59999847,20.20000076,20.62000084,9.082507133,1.915450931,6.501289845
8400,11.81200027,7.179999828,6.820000172,1.789999962,24,66.59999847,20.20000076,22.73999977,9.0359869,1.97129941,6.501289845
16700,11.08699989,7.179999828,6.409999847,1.860000014,24,66.59999847,20.20000076,15.02000046,9.723163605,1.97129941,6.501289845
14200,7.022999763,7.179999828,6.010000229,1.870000005,24,66.59999847,20.20000076,15.69999981,9.560997009,1.97129941,6.501289845
20800,12.04800034,6.139999866,5.650000095,1.950000048,24,66.59999847,20.20000076,14.10000038,9.942708015,1.8148247,6.501289845
13400,7.050000191,6.139999866,6.099999905,2.019999981,24,66.59999847,20.20000076,23.29000092,9.503009796,1.8148247,6.501289845
11700,8.791999817,5.840000153,5.559999943,2.059999943,24,66.59999847,20.20000076,17.15999985,9.367343903,1.764730811,6.501289845
8300,15.85999966,6.789999962,5.900000095,1.909999967,24,66.59999847,20.20000076,24.38999939,9.024010658,1.915450931,6.501289845
10200,12.24699974,5.840000153,5.840000153,2,24,66.59999847,20.20000076,15.68999958,9.230142593,1.764730811,6.501289845
10900,37.66199875,6.789999962,6.199999809,1.860000014,24,66.59999847,20.20000076,14.52000046,9.296518326,1.915450931,6.501289845
11000,7.367000103,6.789999962,6.190000057,1.940000057,24,66.59999847,20.20000076,21.52000046,9.305650711,1.915450931,6.501289845
9500,9.338999748,6.789999962,6.380000114,1.970000029,24,66.59999847,20.20000076,24.07999992,9.159047127,1.915450931,6.501289845
14500,8.491999626,5.840000153,6.349999905,2.049999952,24,66.59999847,20.20000076,17.63999939,9.581903458,1.764730811,6.501289845
14100,10.06200027,5.840000153,6.829999924,2.089999914,24,66.59999847,20.20000076,19.69000053,9.553930283,1.764730811,6.501289845
16100,6.443999767,5.840000153,6.420000076,2.200000048,24,66.59999847,20.20000076,12.02999973,9.686574936,1.764730811,6.501289845
14300,5.580999851,7.130000114,6.440000057,2.319999933,24,66.59999847,20.20000076,16.21999931,9.568015099,1.964311242,6.501289845
11700,13.91300011,7.130000114,6.210000038,2.220000029,24,66.59999847,20.20000076,15.17000008,9.367343903,1.964311242,6.501289845
13400,11.15999985,7.400000095,6.630000114,2.119999886,24,66.59999847,20.20000076,23.27000046,9.503009796,2.001480103,6.501289845
9600,14.42099953,7.400000095,6.460000038,2,24,66.59999847,20.20000076,18.04999924,9.169518471,2.001480103,6.501289845
8700,15.17700005,7.400000095,6.150000095,1.909999967,24,66.59999847,20.20000076,26.45000076,9.0710783,2.001480103,6.501289845
8400,13.67800045,7.400000095,5.929999828,1.820000052,24,66.59999847,20.20000076,34.02000046,9.0359869,2.001480103,6.501289845
